Time,Pressure_hPa,Abs_Alt_m,Rel_Alt_m,State,Status_Message
2026-02-27 17:01:41.274082,1007.49,48.10,-0.13,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:41.376868,1007.48,48.12,-0.12,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:41.479548,1007.48,48.11,-0.12,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:41.582258,1007.49,48.10,-0.13,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:41.685292,1007.49,48.10,-0.13,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:41.788028,1007.49,48.09,-0.14,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:41.890758,1007.49,48.10,-0.13,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:41.993382,1007.49,48.09,-0.14,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:42.096012,1007.49,48.11,-0.13,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:42.198693,1007.49,48.11,-0.13,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:42.301346,1007.49,48.10,-0.13,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:42.404001,1007.48,48.11,-0.12,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:42.506694,1007.48,48.12,-0.12,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:42.609558,1007.48,48.11,-0.12,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:42.712257,1007.49,48.11,-0.12,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:42.814948,1007.48,48.11,-0.12,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:42.917592,1007.49,48.10,-0.13,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:43.020485,1007.49,48.09,-0.14,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:43.123270,1007.49,48.09,-0.14,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:43.225998,1007.49,48.10,-0.13,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:43.328787,1007.49,48.11,-0.13,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:43.431498,1007.49,48.10,-0.13,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:43.534181,1007.49,48.10,-0.13,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:43.637115,1007.49,48.10,-0.14,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:43.739882,1007.49,48.08,-0.15,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:43.842673,1007.49,48.08,-0.15,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:43.945334,1007.49,48.10,-0.13,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:44.047998,1007.49,48.11,-0.12,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:44.150727,1007.49,48.10,-0.14,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:44.253405,1007.49,48.09,-0.14,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:44.356032,1007.49,48.08,-0.15,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:44.458740,1007.49,48.08,-0.15,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:44.561428,1007.49,48.09,-0.14,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:44.664302,1007.49,48.11,-0.13,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:44.767130,1007.49,48.10,-0.13,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:44.869867,1007.49,48.09,-0.14,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:44.972571,1007.49,48.10,-0.14,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:45.075301,1007.49,48.10,-0.14,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:45.177974,1007.49,48.07,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:45.280647,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:45.383401,1007.49,48.10,-0.14,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:45.486049,1007.49,48.10,-0.14,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:45.589139,1007.49,48.10,-0.13,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:45.691890,1007.49,48.09,-0.14,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:45.794590,1007.49,48.09,-0.14,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:45.897268,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:45.999921,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:46.102566,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:46.205210,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:46.307860,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:46.410518,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:46.513178,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:46.616054,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:46.719112,1007.49,48.08,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:46.821927,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:46.924606,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:47.027325,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:47.129995,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:47.232602,1007.49,48.07,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:47.335334,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:47.437975,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:47.540627,1007.49,48.08,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:47.643576,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:47.746357,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:47.849083,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:47.951735,1007.49,48.08,-0.15,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:48.054358,1007.49,48.09,-0.15,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:48.157234,1007.49,48.08,-0.15,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:48.259967,1007.49,48.08,-0.15,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:48.362680,1007.49,48.09,-0.14,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:48.465328,1007.49,48.08,-0.15,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:48.567998,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:48.670931,1007.49,48.08,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:48.773675,1007.49,48.08,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:48.876325,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:48.979052,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:49.081746,1007.49,48.08,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:49.184398,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:49.287133,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:49.389849,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:49.492490,1007.49,48.08,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:49.595445,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:49.698192,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:49.800999,1007.49,48.08,-0.15,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:49.904198,1007.49,48.08,-0.15,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:50.006899,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:50.109549,1007.49,48.08,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:50.212198,1007.49,48.08,-0.15,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:50.314934,1007.49,48.08,-0.15,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:50.417608,1007.49,48.08,-0.15,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:50.520234,1007.49,48.08,-0.15,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:50.623151,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:50.725922,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:50.828627,1007.49,48.06,-0.18,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:50.931347,1007.49,48.06,-0.18,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:51.034008,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:51.136654,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:51.239368,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:51.342044,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:51.444759,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:51.547410,1007.49,48.05,-0.18,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:51.650279,1007.49,48.06,-0.18,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:51.753101,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:51.855876,1007.49,48.07,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:51.963081,1007.49,48.06,-0.18,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:52.065910,1007.49,48.04,-0.19,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:52.168567,1007.49,48.04,-0.19,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:52.271308,1007.49,48.06,-0.18,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:52.373984,1007.49,48.06,-0.18,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:52.476587,1007.49,48.06,-0.18,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:52.579309,1007.49,48.05,-0.18,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:52.682186,1007.49,48.04,-0.19,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:52.785050,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:52.887750,1007.49,48.05,-0.18,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:52.990362,1007.49,48.06,-0.18,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:53.093034,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:53.195693,1007.49,48.07,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:53.298620,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:53.401352,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:53.504075,1007.49,48.05,-0.18,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:53.607048,1007.49,48.05,-0.19,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:53.709827,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:53.812562,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:53.915287,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:54.017960,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:54.120591,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:54.223332,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:54.326032,1007.49,48.07,-0.16,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:54.428679,1007.49,48.08,-0.15,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:54.531388,1007.49,48.07,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:54.634307,1007.49,48.07,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:54.737074,1007.49,48.07,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:54.839779,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:54.942479,1007.49,48.05,-0.18,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:55.045148,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:55.147822,1007.49,48.06,-0.17,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:55.250481,1007.49,48.06,-0.18,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:55.353245,1007.49,48.05,-0.18,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:55.455885,1007.49,48.04,-0.19,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:55.558523,1007.49,48.03,-0.20,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:55.661389,1007.49,48.04,-0.19,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:55.764143,1007.49,48.03,-0.20,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:55.866869,1007.49,48.03,-0.20,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:55.969508,1007.49,48.04,-0.19,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:56.072126,1007.49,48.05,-0.19,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:56.174859,1007.49,48.03,-0.20,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:56.277558,1007.50,48.02,-0.21,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:56.380219,1007.49,48.03,-0.20,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:56.482911,1007.49,48.04,-0.19,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:56.586268,1007.49,48.05,-0.18,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:56.689280,1007.49,48.06,-0.18,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:56.792064,1007.49,48.03,-0.20,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:56.894884,1007.50,48.02,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:56.997516,1007.50,48.02,-0.21,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:57.100132,1007.50,48.02,-0.21,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:57.202808,1007.49,48.03,-0.21,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:57.305504,1007.49,48.03,-0.20,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:57.408164,1007.49,48.04,-0.19,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:57.510835,1007.49,48.04,-0.19,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:57.613701,1007.49,48.03,-0.20,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:57.716399,1007.50,48.02,-0.21,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:57.819186,1007.49,48.03,-0.20,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:57.921896,1007.50,48.02,-0.21,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:58.024523,1007.50,48.01,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:58.127231,1007.50,48.02,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:58.229948,1007.50,48.01,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:58.332860,1007.50,48.01,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:58.435747,1007.50,48.02,-0.21,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:58.538474,1007.50,48.02,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:58.641397,1007.50,48.00,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:58.744326,1007.50,48.01,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:58.847189,1007.50,48.00,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:58.949970,1007.50,48.01,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:59.052633,1007.50,48.01,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:59.155347,1007.50,48.01,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:59.258056,1007.50,48.00,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:59.360778,1007.50,48.00,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:59.463445,1007.50,48.00,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:59.566084,1007.50,48.01,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:59.669023,1007.50,48.01,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:59.771801,1007.50,48.00,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:59.874474,1007.50,48.01,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:01:59.977104,1007.50,48.01,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:00.079739,1007.50,48.01,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:00.182394,1007.50,48.01,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:00.285155,1007.50,48.02,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:00.387824,1007.50,48.01,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:00.490479,1007.50,48.01,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:00.593376,1007.50,48.00,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:00.696189,1007.50,48.01,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:00.798976,1007.50,48.02,-0.21,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:00.901697,1007.50,48.02,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:01.004402,1007.50,48.00,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:01.107111,1007.50,48.01,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:01.209807,1007.50,48.00,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:01.312510,1007.50,48.01,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:01.415322,1007.50,47.99,-0.25,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:01.517972,1007.50,47.98,-0.25,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:01.620939,1007.50,48.00,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:01.723649,1007.50,48.01,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:01.826851,1007.50,48.01,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:01.929652,1007.50,48.01,-0.22,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:02.032289,1007.50,48.00,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:02.134921,1007.50,48.01,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:02.237583,1007.50,48.00,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:02.340261,1007.50,48.00,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:02.442917,1007.50,48.00,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:02.545843,1007.50,48.00,-0.23,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:02.648863,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:02.751561,1007.50,47.98,-0.25,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:02.854221,1007.50,47.99,-0.25,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:02.956919,1007.50,47.98,-0.25,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:03.059554,1007.50,47.98,-0.25,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:03.162178,1007.50,47.98,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:03.264951,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:03.367611,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:03.470861,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:03.573685,1007.50,47.98,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:03.676568,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:03.779420,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:03.882089,1007.50,47.98,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:03.984790,1007.50,47.99,-0.25,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:04.087435,1007.50,47.99,-0.25,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:04.190073,1007.50,47.98,-0.25,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:04.292846,1007.50,47.97,-0.27,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:04.395527,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:04.498199,1007.50,47.98,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:04.601149,1007.50,47.98,-0.25,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:04.704086,1007.50,47.98,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:04.806893,1007.50,47.98,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:04.909557,1007.50,47.98,-0.25,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:05.012260,1007.50,47.99,-0.25,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:05.114904,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:05.217545,1007.50,47.96,-0.27,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:05.320254,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:05.422933,1007.50,47.98,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:05.525588,1007.50,47.98,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:05.628460,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:05.731242,1007.50,47.98,-0.25,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:05.833987,1007.50,47.99,-0.25,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:05.936644,1007.50,47.99,-0.24,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:06.039357,1007.50,47.99,-0.24,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:06.141988,1007.50,47.99,-0.25,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:06.244605,1007.50,47.99,-0.25,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:06.347382,1007.50,47.98,-0.25,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:06.450053,1007.50,47.98,-0.25,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:06.552778,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:06.655710,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:06.758407,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:06.861123,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:06.963816,1007.50,47.98,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:07.066546,1007.50,47.98,-0.25,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:07.169196,1007.50,47.97,-0.27,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:07.271882,1007.50,47.98,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:07.374551,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:07.477210,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:07.579866,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:07.682800,1007.50,47.98,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:07.785527,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:07.888153,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:07.990825,1007.50,47.96,-0.28,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:08.093462,1007.50,47.96,-0.27,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:02:08.196085,1007.50,47.97,-0.26,STANDBY,Waiting for ascent (> 5.0m)
